Balthaz'art;7, rue des Pierres Plantées 69001 Lyon;8,7;45.7732581;4.8322734
Sushido;169, rue Cuvier 69006 Lyon;9,2;45.76798160000001;4.8559809
La Limonade de Marinette;46 Rue Saint-Georges, 69005 Lyon, France 69005 Lyon;9;45.7578158;4.8248951
Novotel Confluence;3, rue Paul Montrochet 69002 Lyon;8,5;45.74071199999999;4.8170766
Sapori e Colori;200, rue de Créqui 69003 Lyon;8,5;45.7577262;4.8480755
Brasserie le Caveau;5 place Antonin Poncet 69002 Lyon;9,4;45.7565271;4.8348565
Jasmin Garden;70, rue St Jean 69005 Lyon;8,8;45.7612704;4.8269515
Le Bouchon des Antiquaires;1, place Jules Ferry 69006 Lyon;7,5;45.7678399;4.8588144
Lyon-Dakar;227, rue Créqui 69003 Lyon;;45.7575532;4.8484338
Les Lyonnais Bouchon;1, rue Tramassac 69005 Lyon;;45.7618254;4.8262206
L'Archange;6, rue Hippolyte Flandrin 69001 Lyon;;45.7685202;4.8306418
Chez Pierre;2, rue Mazenod 69003 Lyon;;45.7583531;4.841206
Le Bistrot des Maquignons;113, grande rue de la Guillotiere 69007 Lyon;;45.751055;4.848510999999999
Chez les Garçons;5, rue Cuvier 69006 Lyon;;45.7666177;4.8420605
Bistro Régent;5-7 rue des Marronniers 69002 Lyon;;45.7570384;4.835273
Casseroles et Vieilles Gamelles;64, grande rue de la Croix-Rousse 69004 Lyon;;45.7796809;4.8324781
Recto Verso;133, rue Bugeaud 69006 Lyon;8,5;45.7671774;4.8554546
L'Atelier des Augustins;11, rue des Augustins 69001 Lyon;9,2;45.7677637;4.8309001
Chez Sylvie;30, rue Tupin 69002 Lyon;9,3;45.7628612;4.834842
Mozzato;63, rue Mercière 69002 Lyon;8,9;45.7617537;4.8331738
Wasabi;76, rue d'Anvers 69007 Lyon;8,8;45.7491539;4.841508399999999
L'Escarcelle;27, quai Saint Vincent 69001 Lyon;9,1;45.7686077;4.8230897
Chez Albert;10, Place Fernand Rey 69001 Lyon;8,9;45.7693928;4.8295525
Mon Bistrot A Moi;84, cours Vitton 69006 Lyon;8,7;45.7698409;4.8580264
Le Chalut - Hôtel Axotel;12-16, rue Marc-Antoine Petit 69002 Lyon;9,2;45.7446153;4.8260745
Franklin's Steakhouse;41, rue Franklin 69002 Lyon;9;45.7521968;4.8302097
Le Laurencin;24 Rue Saint-Jean, Lyon, France 69005 Lyon;8,5;45.7632689;4.8277961
Mamamia Pizza;69, rue de Gerland 69007 Lyon;8,5;45.7381495;4.8401366
Le Temps d'un Repas;112, rue de Saint Cyr 69009 Lyon;9,4;45.7873095;4.808714300000001
Bistrot de Saint Jean;3, place de Petit Collège 69005 Lyon;8,8;45.76358099999999;4.827748
Le Messob;85, rue Masséna 69006 Lyon;7,5;45.7665634;4.8549878
L'Hostel;2, place de l'Hôpital 69002 Lyon;;45.759159;4.8358549
Mama Africa;126 rue Sebastien Gryphe 69007 Lyon;;45.7482292;4.8390866
Le François Villon;20 Rue du Bœuf, Lyon, France 69005 Lyon;;45.7628163;4.8268315
Ze Zanzibar;96 Rue Pierre Corneille 69003 Lyon;;45.7616867;4.8440429
Bistrot Charcot;102, rue du Commandant Charcot 69005 Lyon;;45.7498459;4.7958405
Le Boucan Canot;2, rue de la Loge 69005 Lyon;;45.7647165;4.8277893
La Conciergerie;12, quai Pierre Scize 69009 Lyon;;45.767394;4.8135749
G. Restaurant;4, rue René Leynaud 69001 Lyon;;45.7694683;4.832226599999999
Brasserie aux 9 Triomphes;4, route de Vienne 69007 Lyon;;45.7448387;4.849042
Le Petit Bedon;14 Rue Palais Grillet 69002 Lyon;;45.7626316;4.835017199999999
Le Swit;128, rue Baraban 69003 Lyon;8;45.7571303;4.867303499999999
Le Jardin de Berthe Ainay;3, rue de Fleurieu 69002 Lyon;8,4;45.7532319;4.8319936
"Ristretto by ""Red Café""""""";3, place Gailleton 69002 Lyon;8,6;45.75349010000001;4.8335245
Le Ferrari;162 Cours Docteur Long 69003 Lyon;8,1;45.7527294;4.8951344
L'Authentique Steack House;38, rue de l'Arbre Sec 69001 Lyon;8,3;45.7666151;4.8373137
Don Vito;154, avenue des Frères Lumière 69008 Lyon;8,7;45.7434951;4.8721628
Les Ventres Jaunes;2 Place Neuve Saint-Jean 69005 Lyon;7,2;45.7626015;4.8271762
à KGB;2, rue des Bons Enfants 69007 Lyon;7,2;45.7439038;4.8382466
Devdas Tandoori;10 Rue Terme 69001 Lyon;9,1;45.7686196;4.8315391
Evidence;95, cours du Docteur Long 69003 Lyon;8,9;45.75075770000001;4.8877814
